,country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers,easy,medium,hard,unbranded,branded
7712,Ukraine,2019,Круїзпродукт,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7713,Ukraine,2019,Кінотеатр_Butterfly,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7714,Ukraine,2019,Ласунка,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7715,Ukraine,2019,Львівська_Горілка,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7716,Ukraine,2019,Львівське_Експортове,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7717,Ukraine,2019,"Люкс,_Mondelēz_International",0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7718,Ukraine,2019,Люксоптика,0.348326796,1,0,1,0,0,0,0.208962697,2,7,114,1,1.208962697,0,0,2
7719,Ukraine,2019,"Селянське_-_""Люстдорф""",0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7720,Ukraine,2019,"Тов_""Куп'Янський_Хлібокомбінат""",0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7721,Ukraine,2019,"Маренго,_Виробник_Коблево",0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7722,Ukraine,2019,Мегамаркет,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7723,Ukraine,2019,"Тов_""Київський_Пекарський_Дім""",0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7724,Ukraine,2019,Лідер_Смаку,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7725,Ukraine,2019,"""Мелочи_Жизни""_(Ооо_Ергопак)",0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7726,Ukraine,2019,Lolita,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7727,Ukraine,2019,Open,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7728,Ukraine,2019,Merci,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7729,Ukraine,2019,Metro,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7730,Ukraine,2019,Snikers,0.348326796,0,0,0,0,2,0,0.208962697,2,7,114,2,0.208962697,0,0,2
7731,Ukraine,2019,Mimiso,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7732,Ukraine,2019,Mlekovita,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7733,Ukraine,2019,Grainoff,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7734,Ukraine,2019,Smile_(Тов_Кпд),0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7735,Ukraine,2019,Nash_Sik,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7736,Ukraine,2019,Buvette,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7737,Ukraine,2019,Ner_Aroma,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7738,Ukraine,2019,Gladiator,0.348326796,0,0,0,2,0,0,0.208962697,2,7,114,2,0.208962697,0,0,2
7739,Ukraine,2019,Compliment,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7740,Ukraine,2019,Malbe_Foods,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7741,Ukraine,2019,Seni_(Тов_Белла-Трейд),0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7742,Ukraine,2019,Danone,0.348326796,0,0,0,0,2,0,0.208962697,2,7,114,2,0.208962697,0,0,2
7743,Ukraine,2019,Picnin,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7744,Ukraine,2019,Salateira,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7745,Ukraine,2019,Pizza_Box,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7746,Ukraine,2019,Sadochok,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7747,Ukraine,2019,Roshette,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7748,Ukraine,2019,Eltoro,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7749,Ukraine,2019,"Fantasy_(Тов_""Чиста_Планета"")",0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7750,Ukraine,2019,Revlon,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7751,Ukraine,2019,Puma,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7752,Ukraine,2019,Big_Bob,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7753,Ukraine,2019,Green_Day,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7754,Ukraine,2019,Figaro,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7755,Ukraine,2019,Jaffa_Vital(Vitmark),0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7756,Ukraine,2019,The_Nigerian Bottling Company_Limited_(NBC) ,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7757,Ukraine,2019,Arsenal,0.348326796,0,0,0,2,0,0,0.208962697,2,7,114,2,0.208962697,0,0,2
7758,Ukraine,2019,A.S._Watson_Group,0.348326796,1,0,1,0,0,0,0.208962697,2,7,114,1,1.208962697,0,0,2
7759,Ukraine,2019,Lotte_Corporation_(E.Wedel),0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7760,Ukraine,2019,Avk,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7761,Ukraine,2019,Kyiv,0.348326796,0,0,2,0,0,0,0.208962697,2,7,114,0,2.208962697,0,0,2
7762,Ukraine,2019,"Tekinler,_Pirlanta_Bakliyat",0.348326796,0,0,1,0,1,0,0.208962697,2,7,114,1,1.208962697,0,0,2
7763,Ukraine,2019,Fransua,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7764,Ukraine,2019,"Пірат,_Тм_""Pirate""",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7765,Ukraine,2019,Kebab_Chef,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7766,Ukraine,2019,Старокиївський_Квас_Оболонь,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7767,Ukraine,2019,Georgian_Bread,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7768,Ukraine,2019,"Тзов_""Галіція-Трейд""_(Тм_Galicia)",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7769,Ukraine,2019,Khrustyk,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7770,Ukraine,2019,"Регіна,_Ат_""Мурованокуриловецький_Завод_Мiнеральної_Води_""Регiна""",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7771,Ukraine,2019,Сємкі_Снек_Експорт,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7772,Ukraine,2019,Kitto,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7773,Ukraine,2019,Растишка,0.348326796,0,0,0,0,1,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7774,Ukraine,2019,Прінглс,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7775,Ukraine,2019,Funny,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7776,Ukraine,2019,Gemini,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7777,Ukraine,2019,Сіітро_Оболонь,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7778,Ukraine,2019,"Таврія,_Виробник_Таврія",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7779,Ukraine,2019,"Тетерів,_Тзов_Твк_""Перша_Приватна_Броварня_""Для_Людей_-_Як_Для_Себе!""",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7780,Ukraine,2019,Тетерів_Пиво,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7781,Ukraine,2019,Тархун_Повна_Чаша,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7782,Ukraine,2019,"Пшенична,_Виробник_Олександрія_Преміум",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7783,Ukraine,2019,"Пшеничка,_Виробник_Концерн_«Биг-М»",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7784,Ukraine,2019,Galicia_(Галіція-Трейд),0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7785,Ukraine,2019,Тархун_Бон_Буусон,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7786,Ukraine,2019,Hlobyno,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7787,Ukraine,2019,Glamour,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7788,Ukraine,2019,Hit,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7789,Ukraine,2019,"Санріно,_Виробник_Пивоварня_Зіберта",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7790,Ukraine,2019,Ice_Mix_Славутич,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7791,Ukraine,2019,Рута_Пат_Вгп,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7792,Ukraine,2019,Hi,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7793,Ukraine,2019,Hematohen,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7794,Ukraine,2019,Рудь_Морозиво,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7795,Ukraine,2019,Isla,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7796,Ukraine,2019,Своя_Лінія_Rolpot,0.348326796,0,0,0,0,1,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7797,Ukraine,2019,"Росинка_Прат_""Кзбн_Росинка""",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7798,Ukraine,2019,Haviskon,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7799,Ukraine,2019,Handy,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7800,Ukraine,2019,"Green_Day,_Виробник_Винарь",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7801,Ukraine,2019,"Fragoling,_Виробник_Вин_Агро",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7802,Ukraine,2019,Jelade,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7803,Ukraine,2019,"Слобідська,_Повна_Чаша,_Fozzy_Group",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7804,Ukraine,2019,Ром_Кола_Оболонь,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7805,Ukraine,2019,Goodfruit_Своя_Лінія,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7806,Ukraine,2019,Johnson_&_Johnson_(Mcneil_Sweden_Ab),0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7807,Ukraine,2019,"Совецьке_Шампанське,_Виробник_Столичний_Київський_Завод",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7808,Ukraine,2019,Karolina,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7809,Ukraine,2019,Сок_Літо_Ерлан,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7810,Ukraine,2019,Сосиски_Фоп_Стехнович,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7811,Ukraine,2019,Софія_Київська,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7812,Ukraine,2019,"Сп_""Белор-Дизайн""_Рб",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7813,Ukraine,2019,"Старий_Кахети,_Виробник_Кахецьке_Традиційне_Виноробство",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7814,Ukraine,2019,"Старий_Крим,_Виробник_Дмк_Таврія",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7815,Ukraine,2019,Estro,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7816,Ukraine,2019,Тм_Galicia,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7817,Ukraine,2019,Bergampt,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7818,Ukraine,2019,Avon_Products_Inc.,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7819,Ukraine,2019,Axa,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7820,Ukraine,2019,Фіртекс,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7821,Ukraine,2019,Azerbajdzhan_Lubystok,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7822,Ukraine,2019,Фост_Медікал_Фертріб_Гмбх,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7823,Ukraine,2019,"Belor_Design_(Сп_""Белор-Дизайн""_Рб)",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7824,Ukraine,2019,Фоп_Азарний,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7825,Ukraine,2019,Три_Корочки_Брідж_Таун_Фудс_Україна,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7826,Ukraine,2019,Biola,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7827,Ukraine,2019,"Ферма_-_""Мілк_Лайн""",0.348326796,0,0,0,0,1,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7828,Ukraine,2019,Фереро,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7829,Ukraine,2019,"Улюблена,_Виробник_Прайм",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7830,Ukraine,2019,Улюблена_Горілка,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7831,Ukraine,2019,Український_Папір_Zeffir,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7832,Ukraine,2019,Avon_Planet_Spa,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7833,Ukraine,2019,Avk_Truffel,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7834,Ukraine,2019,Asterium_(Габана),0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7835,Ukraine,2019,"Хрін_Вінницький,_Виробник_Вінницька_Харчо-Смакова_Фабрика",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7836,Ukraine,2019,"Хіт_Вода_Дистильована,_Тов_Аква",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7837,Ukraine,2019,"Aqua_Life,_Ids",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7838,Ukraine,2019,"Amstel_Berg,_Виробник_Родомишленик",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7839,Ukraine,2019,Чиста_Лінія,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7840,Ukraine,2019,Чиста_Планета,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7841,Ukraine,2019,Alfred_Ritter_GmbH&Co,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7842,Ukraine,2019,"Чумак,_Виробник_Херсьнський_Завод",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7843,Ukraine,2019,"Alexx_Коньяк,_Виробник_Дім_Марочних_Коньяків_Таврія",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7844,Ukraine,2019,Яготинське_Молоко,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7845,Ukraine,2019,"5_Капель,_Виробник_Лік",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7846,Ukraine,2019,3_Bears,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7847,Ukraine,2019,23|7,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7848,Ukraine,2019,Янтарь,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7849,Ukraine,2019,"Трускавецька,_Тов_""Аква_Еко""",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7850,Ukraine,2019,"Biorganic_-_""The_Bridge_Srl""",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7851,Ukraine,2019,Тм_Kinder_Surprise,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7852,Ukraine,2019,"Don_Limo,_Eko_Сфера",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7853,Ukraine,2019,Crema_Caffee,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7854,Ukraine,2019,"Тм_Хлібна,_Виробник_«Національної_Горілчаної_Компанії»",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7855,Ukraine,2019,"Тм_Руна,_Виробник_Сантабремор",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7856,Ukraine,2019,Dark_Matter,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7857,Ukraine,2019,"Тм_Перепілка,_Виробник_«Національної_Горілчаної_Компанії»",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7858,Ukraine,2019,Dirol,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7859,Ukraine,2019,Ecosphere,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7860,Ukraine,2019,"Blagoff,_Виробник_Імідж_Холдінг",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7861,Ukraine,2019,Тм_Мак-Дак,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7862,Ukraine,2019,"Природне_Джерело,_Нові_Продукти",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7863,Ukraine,2019,"Тм_Златогор,_Виробник_Златогор",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7864,Ukraine,2019,Evitest,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7865,Ukraine,2019,"Тм_Shabo,_Виробник_Миколаївський_Коньячний_Завод",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7866,Ukraine,2019,Farm,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7867,Ukraine,2019,Cool_Lager_Оболонь,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7868,Ukraine,2019,Colgate-Palmolive,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7869,Ukraine,2019,"Club_Vodka,_Виробник_Концерн_«Биг-М»",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7870,Ukraine,2019,Chipcoa,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7871,Ukraine,2019,Chio_Itern_Snec_Poland,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7872,Ukraine,2019,Chernihivske,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7873,Ukraine,2019,"Cartaval,_Виробник_Коблево",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7874,Ukraine,2019,Captain_Black,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7875,Ukraine,2019,"Тов_""Круїз-Продукт""",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7876,Ukraine,2019,Candy_Nuts,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7877,Ukraine,2019,"Buvette_Сильногазована,_Ізумруд",0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7878,Ukraine,2019,Burn,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7879,Ukraine,2019,Bronchoreda,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7880,Ukraine,2019,Bounty_Mars_Украина,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7881,Ukraine,2019,Borjomi,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7882,Ukraine,2019,Тов_Кпд_Biosphere_Smile,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7883,Ukraine,2019,Blyzenko_Chornoslyv,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7884,Ukraine,2019,Klo,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7885,Ukraine,2019,Winchester,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7886,Ukraine,2019,Knyharnia_Ye,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7887,Ukraine,2019,"Волошкове_Поле_-_""Юрія""",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7888,Ukraine,2019,Skviryanka,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7889,Ukraine,2019,Грона,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7890,Ukraine,2019,Горілка_Слава,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7891,Ukraine,2019,"Горошок_З_Бабушкиной_Грядки,_Виробник_Еріка",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7892,Ukraine,2019,Smile,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7893,Ukraine,2019,"Галіція,_Виробник_Галіція_Трейд",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7894,Ukraine,2019,Snack_Drive,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7895,Ukraine,2019,Kotovsky_Wine_Producer,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7896,Ukraine,2019,Sneking,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7897,Ukraine,2019,Snekkin_Кріпс_Продакш,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7898,Ukraine,2019,Вегетус,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7899,Ukraine,2019,Біола_Орлан,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7900,Ukraine,2019,Біола,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7901,Ukraine,2019,Snickers_Mars_Украина,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7902,Ukraine,2019,Гюнер_Оболонь,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7903,Ukraine,2019,Дживальдіс,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7904,Ukraine,2019,Sirab,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7905,Ukraine,2019,Екоснек,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7906,Ukraine,2019,"Експрес_Провідниця,_Виробник_Укр_Спирт",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7907,Ukraine,2019,Живинка,0.348326796,0,0,0,0,1,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7908,Ukraine,2019,Silpo,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7909,Ukraine,2019,Живчик_Оболонь,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7910,Ukraine,2019,Жигулівське_Оболонь,0.348326796,0,0,0,1,0,0,0.208962697,1,7,114,1,0.208962697,0,0,1
7911,Ukraine,2019,"Житник,_Виробник_Перший_Український_Горілчаний_Стандарт",0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
7912,Ukraine,2019,Shoko,0.348326796,0,0,1,0,0,0,0.208962697,1,7,114,0,1.208962697,0,0,1
